nonce,entropy,uniqueness,zero_density,pattern_score,is_valid
2898257060,2.966770708067803,0.9282022575953578,0.04192551037771647,0.8901082965576241,1
4281052013,2.578857075560148,0.9386928953975536,0.06423325815402954,0.6108487862920792,1
1040495250,2.689238368718258,0.7272242454824285,0.03916209805724302,0.6555930335413542,0
1530592276,3.475907104470928,0.7874321571358227,0.03285671240870837,0.8441700890620347,0
1022593408,3.382982227246339,0.8171485698822682,0.03673417633149992,0.8931844191179079,0
1710895725,2.7278952093791067,0.7678466643662698,0.033421128547767666,0.6441166737361435,1
3109363411,2.9192716174641276,0.911478767597179,0.039954575137975346,0.7449500899749515,0
450336700,2.5854093401789777,0.808118398114827,0.053250538528334515,0.717426434676687,0
517066611,3.9847969788591135,0.830243972461453,0.055487367320568366,0.7220637301624117,0
2563329422,3.6269169671512813,0.7441139291756244,0.03555823994356461,0.8371184104186266,1
2238693618,3.0363279339721467,0.8552625998096632,0.06661296699337885,0.8513406954272942,0
2608593611,2.5439774255794867,0.7689743007935054,0.05147845881980169,0.705841327411062,0
2185519646,2.9681838571399615,0.7317584044742332,0.05645147975616029,0.7780775689480759,1
13110802,3.656668141815267,0.8585133668740873,0.05213299079062428,0.607019085534747,0
3413322154,3.160877156246987,0.7939385797702458,0.0318940084466388,0.6740913670138489,0
892243941,3.7363922314900186,0.8578768366202835,0.059680481809745896,0.6197121284226187,1
940833679,3.35169082101784,0.7195465580590841,0.057082275636654085,0.775876083850581,0
13299629,2.627639134459759,0.7539380407861399,0.051816312879189266,0.8612097749448806,1
421932803,2.8961203528981874,0.8000953904898362,0.05924281893704968,0.6099509750074429,0
1126251927,2.701393155151393,0.7975811289734478,0.04792433576357985,0.7814918325337139,1
854607357,2.6609316136958165,0.8199902571892315,0.055638093177259526,0.8676381381808247,1
4193624592,2.6754128784001576,0.7252313321976566,0.038129168796119765,0.8096741600567865,0
914175605,3.364167997690699,0.9469333203682391,0.039542768854611915,0.8374444864948445,0
2485827329,3.9513841833027614,0.831829792192169,0.04861055027498247,0.6076587355215719,1
2855806740,2.7955660872876873,0.7740483165127467,0.06598691028838502,0.7573727717489706,1
1672940601,2.7802915981497485,0.7375644509455348,0.04256057799533722,0.62472156813726,0
2668119753,3.1053053618766198,0.9248815404199995,0.05327421311744411,0.6377040815687322,0
2531985616,3.1359266288338588,0.9122633620792119,0.05936510444288226,0.601682363923158,0
1383133290,3.3681381540550843,0.7402488143639916,0.03574773241883396,0.6753090873020144,0
1752626811,2.7285858838180324,0.942545534045704,0.06661392404684267,0.6525081115968532,1
3703873627,3.8384780723930487,0.7347608300275839,0.06343843308852737,0.8072639461470968,1
386573885,2.8969211865682647,0.7315426032081559,0.036832923963336914,0.8710471786883538,1
2875561403,3.219542693103678,0.9472243613731147,0.05940677218256343,0.7165962251268156,1
847381933,3.9527239214979257,0.8542819421069852,0.031900020763385745,0.8940856109779739,0
3498378450,3.0466194841510754,0.8465275699382858,0.06987664388801168,0.6068195844696151,1
3464527988,2.7373478401395346,0.8989943292184992,0.06857755576680255,0.7599833068154275,0
1345642359,3.3075845657019576,0.8177453849821006,0.03150566103438747,0.7015629451824781,0
3961320848,3.1469129265158946,0.8580091638328387,0.04054945372586162,0.7646960152635935,0
8033419,3.1182441136379726,0.7010018667789707,0.05412477794955092,0.8676900289041702,1
4138188161,3.0412766359252816,0.7098449814634213,0.057824294078742344,0.62257241885585,0
34255270,3.6492329399434107,0.8109209642935655,0.06972507446742823,0.879204558401186,0
3492714184,3.6301310200682178,0.7269906681314875,0.03895774026416742,0.8045053393876866,0
731465224,2.80216310724185,0.7227942485429244,0.0306183260621542,0.8638229230944503,0
4182677839,2.7910482396210687,0.9427120227159562,0.06003395032259197,0.7442323026066233,1
1815576446,2.8573462115380734,0.8541234164282921,0.04520483607518022,0.602818069473987,0
3974330034,2.5331206617053996,0.8377333563581287,0.03283877185956751,0.6582143920029425,1
1065539747,3.323920910158288,0.8358455610201225,0.04534708486030552,0.7600463981789713,0
269918842,2.872483868436123,0.7836490229098375,0.03861370548325239,0.6372229719660207,0
3642062805,3.606524758918834,0.8183448094541732,0.045964503672579496,0.7651633588161589,0
3367106387,3.797867827346261,0.7138187364679875,0.0399952677803993,0.7266289879897716,1
285391595,3.0704242258738317,0.7432208932248054,0.048620187234897944,0.7020162200271255,1
323349346,3.2638889225721592,0.752117004761016,0.03559679519128788,0.7076945404617524,0
1017460216,3.325232941318561,0.788301173150173,0.05191566247843638,0.7961824077235619,1
2165949774,2.6395158639175778,0.9131614477793583,0.0557083633845406,0.7214147954462609,1
1091060357,3.195923242599522,0.7135097355171472,0.0412596537599332,0.6254032379453712,0
3621634873,2.5311523583117146,0.8401964720572257,0.04142425878512007,0.7923463042947496,1
3379300983,3.437965894661002,0.7642159569421576,0.032014067123828906,0.7796690021668286,0
111056458,3.606367244209451,0.744576546518183,0.04738571813916376,0.6608061248929804,0
10088864,2.6270812384923388,0.8692113122403562,0.040473009840832075,0.8414119667889506,0
1302002671,3.11605916950621,0.7558363880046247,0.030549798682875412,0.8090096454870229,1
2842589264,3.5252851820512907,0.8294069984049852,0.054421875049778475,0.7531256693994444,0
2110321840,2.7603529801235247,0.8491718148786781,0.047824380650248355,0.8662169846444008,1
3750380198,3.269155967786449,0.7033992605855568,0.0519922143837281,0.7406967905398331,0
845347548,3.6177443170055543,0.7506407270037612,0.030921669904703446,0.6872829681804633,0
2557550740,3.10587419536669,0.8645940151241109,0.03363132231239072,0.8998406828035244,1
3064165066,2.560757813479298,0.7272555551854281,0.040806498874195796,0.7181061017506367,0
734930337,2.854964419614012,0.8265592380966343,0.04735125721331172,0.8407355926016014,0
1128316674,3.5352958480165433,0.9268685233753902,0.042124761268268994,0.8744287958769729,0
144427136,3.40030715761812,0.9032511844803582,0.04674797005855415,0.6515778212957064,0
2885904595,3.9285794430887937,0.8109559168039236,0.06466117338545749,0.8266596902594808,0
2108441371,3.3708208481635333,0.8842762208189296,0.038343687867953016,0.8135673675266343,1
3399980742,3.215074363049208,0.8628753517973725,0.045920575582246416,0.732470057399032,0
2003429453,3.0540047677737086,0.7337810406008204,0.04365693513722116,0.6271607353891375,1
3245273178,2.6253825320422837,0.811065272023263,0.06406866784144383,0.7221125866147421,1
1844207117,3.394142752887708,0.9245805502640491,0.04072324541751081,0.8818174756020496,1
687178325,3.7211211172872285,0.8817493286062253,0.054672595136156285,0.6813874493647751,0
2568273837,3.531002896583175,0.7916704332809638,0.036179904169100406,0.6294742261098015,1
4196398536,2.8919858847059876,0.9459950314975853,0.032249595254273226,0.8348211935480799,0
3481979294,3.7484450479848537,0.8300164800008606,0.05046417811175882,0.7377387307005561,0
3064610373,2.7418851355751506,0.9282436288597635,0.04428191587942605,0.753200779757397,1
1467209533,3.329843477785856,0.7430688947550173,0.06377516570280228,0.801414421111299,1
4049694166,3.896646653449623,0.8452202725942073,0.05958969423207733,0.8244513972779072,1
797090789,2.555061573067403,0.8463551832175409,0.054483189314645825,0.7002334295385613,0
797307136,3.020161343342739,0.7087963965405067,0.05141648774234403,0.6253873798619509,0
2430172886,2.7904907192783757,0.7761325883520652,0.06438408194686926,0.8064856670576375,1
1322762981,2.581623448849127,0.7575509806030416,0.03538106856624387,0.7930946708693138,1
2554406085,2.5434097732066183,0.8019540972874668,0.0648303687983819,0.8149230947479422,0
1638490004,2.9477961465368847,0.9307125789558254,0.04484208144473857,0.639187224580432,1
1125111288,2.8226333713948724,0.8811446407362387,0.0615391221583354,0.6567906195127576,1
2617209666,3.875204301994112,0.7751780431638003,0.06036688402779027,0.7216268679344289,1
1299723530,3.829291358128291,0.7727491480918319,0.06253454999971825,0.8949385189541568,0
25192127,2.9726722346197234,0.9048080794845474,0.0639988757620289,0.7512309124315997,0
3917429645,3.86985873692757,0.8418886497659447,0.037451176706319304,0.6852688010359627,1
4130055126,2.762900283428074,0.9434888602247676,0.034185794817469896,0.8044697803860542,0
3126082494,2.907573253139193,0.9018645795316607,0.05463476648356111,0.6153413220606597,0
3780947067,3.8850270526883204,0.8360444743162504,0.03202795136301935,0.8188207602304682,1
3804509152,3.624102128904993,0.7776194629620725,0.03814973469371237,0.6138755302641681,1
409134117,3.6593045008538754,0.7798358251878108,0.05495351822579505,0.653714170174025,1
2395202701,2.58071024836184,0.805432535497401,0.05674853616378497,0.8647753901208961,1
3216042046,3.0780517505324854,0.9168112484432036,0.04299519027150185,0.7672925419026118,1
1712586158,2.918632509151227,0.8100392611796117,0.06903632544590041,0.6874748409599706,1
3016523559,2.8715082195442956,0.7934111282638777,0.06922190919719906,0.8914131799342566,1
1895272346,2.6784790813910755,0.7282547176507447,0.044977388719978924,0.6639769504839222,0
170094921,3.217129748248359,0.8957410074811918,0.06786202492839968,0.7885795700776409,0
2275398629,2.7667838654591668,0.7124042493270463,0.03571085356730787,0.7711519815659373,0
3301324952,2.552788367192494,0.7552483675590078,0.03484853891160204,0.6179221251521936,1
1745714981,3.4277541110569443,0.8019242975790442,0.06318805299426584,0.6915636879290548,0
2677309643,3.884782491089677,0.8752546498342451,0.050912165277476204,0.8338471826731559,0
645188913,3.503842243962735,0.7791539900101419,0.03196903049757721,0.7454515088893401,0
1708690718,3.289409779175153,0.7868625900141041,0.055942140803949894,0.8669129621864531,1
3563117275,3.344134854110856,0.8522377701500441,0.05589686704787232,0.6851357094598114,1
3274890716,3.466744381538973,0.8958106314851116,0.045929201081878424,0.6394110686830512,0
1173442182,3.1468571645114785,0.8105138441453703,0.06374811904622024,0.8755193617669621,0
1375184530,3.830829874537181,0.8058510004828026,0.04556776407931887,0.7149266988013891,0
1972847145,3.7816838765277083,0.7240235847341241,0.04108439651829243,0.7114049724673568,0
2096759466,2.5429296345857906,0.7876213204484384,0.05531507339332504,0.7347596880182286,0
1423303252,2.821855224265945,0.8243318743198527,0.038919821586520985,0.6014821838534714,0
3682180973,3.893730596252743,0.7757401068212918,0.05832599878327612,0.6214814906009782,1
2157838405,3.149803208729546,0.806861924213153,0.05124090815638646,0.6896106968219609,0
982036323,2.6782202382697387,0.7281761522445249,0.05419675116915025,0.6866013766279125,0
2798022804,3.547325131189412,0.7072481122583432,0.05768733306930322,0.6578705550932742,1
2806890694,3.8001841332315607,0.7351651994540866,0.05359268661207381,0.694247842791424,0
2211543273,3.3466054410037085,0.8954875102997568,0.05390315748571842,0.8456752665261648,1
1866202707,3.0169640544411847,0.7620759932918738,0.06865839957553573,0.8297297364760167,0
1991789528,3.3165976479307844,0.7067633749076236,0.0680700776874445,0.6590139046144069,1
190872326,3.584419140605426,0.8107748553408806,0.055167508872656354,0.6321725527021645,0
2726691881,3.184759868334322,0.8802254278466277,0.06674689369325487,0.7175430152743172,1
3052430263,3.935099193692109,0.7411080525314904,0.06893814822866266,0.6801611538170781,0
925028748,3.4695485072774037,0.805493493375988,0.046676503927991664,0.7996324953233557,0
3691317585,3.9361420764035873,0.8142600123289945,0.042849722605404,0.6221822020727011,0
3530554810,3.918072723055709,0.736163261565695,0.046828379450798374,0.8054372388304485,0
3576643514,2.584519012648327,0.7123206460092355,0.05746419558724308,0.8006240018129263,0
1129775994,2.727813019979583,0.7018064437561344,0.05889500068823447,0.7685770154434359,1
858734060,3.4509852170578696,0.8922299184270992,0.04976234783814875,0.8353425165513386,0
3743381227,3.5867133574814245,0.9453045887145343,0.06829484716340478,0.7471709825512785,0
1424126515,3.0380203428029087,0.7496068764612958,0.031329079424698245,0.749230916345857,0
2692868506,3.4041120651235834,0.7154748799514581,0.06509882119805332,0.7167730361530521,1
1170029441,2.7319834150568076,0.8771829633048136,0.05150605321780064,0.7830759950357309,1
4241454456,2.5525456837267138,0.8010179421911848,0.04323602620831247,0.8023001561555383,0
4019508485,3.4189962443665967,0.8913894929762995,0.04451872918604817,0.6871017361894701,0
289887487,3.825274016969124,0.8678980983859745,0.0302617461838296,0.8688019192287476,1
3579704638,3.8113623923832063,0.8687331897378351,0.0695386247834304,0.874650160004026,1
2020557986,2.5784709526064598,0.8589556627773425,0.04110597995739043,0.6409374537905872,0
3332188808,3.356071642730405,0.7325673965785552,0.04502347342636989,0.7286260475988945,1
2441453152,2.996594574133739,0.7695115857077945,0.038479197528914016,0.7800872296617489,0
119241251,2.5331584450691853,0.7493700144091583,0.03648051451769292,0.888359008830675,0
3145353102,2.743129772125821,0.7122351599172883,0.05424437275987145,0.7471598956040735,1
4053368401,3.8475511609636626,0.8268618686086024,0.054959027866061966,0.6898930515879925,0
2295697529,2.698044247710153,0.7186133744054816,0.043343916510110735,0.6839908251361707,0
1533800421,2.867230476310864,0.8079095033511375,0.055524514134304676,0.7948649844707645,1
3850468504,2.7933532468450624,0.9446293377920633,0.05919121187436205,0.8517011880215439,1
496748312,2.6342312159337675,0.9421182210215595,0.05528861315072623,0.7086968437619006,0
3360668081,2.8809306035284923,0.7598275613703388,0.06515538033629759,0.8211181104996206,0
320579356,3.7458497141762948,0.7850256626575409,0.0394333157854808,0.6919288746879644,1
1575716571,2.731352694779322,0.8219568343751316,0.052579527217488015,0.7574270626759169,0
1881756686,3.2743813646397824,0.7127962773860742,0.041002764485671854,0.8334612081385828,0
1326103942,3.871846979022357,0.8029846297600327,0.0678378611911969,0.8520929523709133,1
3654674393,2.797295216372358,0.9300318432756388,0.05865525516406865,0.7306389828382878,1
2425316321,3.672163312217571,0.8114637985123216,0.0400645195677881,0.7049552916150326,0
2213807659,2.779327967381163,0.7599021736934535,0.035870301672605145,0.7321949151958509,0
345876102,2.889837049192239,0.8987504768248847,0.058657666646288034,0.8078379149032533,1
4208758064,2.624282070078681,0.9194130156040522,0.04123070175243998,0.6430828250199129,1
3294799262,2.868882312397783,0.8818158031780604,0.04007606273459191,0.848988078474182,0
1212953244,3.6370947042432107,0.815653242174394,0.06454340514429394,0.8293314689534684,0
1911743471,3.867075144094483,0.8670403062881313,0.06246274419203426,0.6002329222633698,1
4090188650,3.8096426769843363,0.7151576566644419,0.06488525228600257,0.8053255864135693,1
2076331973,3.8321865630501386,0.8119661352381415,0.04217818612778655,0.7848875075847767,0
1843903674,3.7765750784250316,0.8816168266476533,0.04937529312249922,0.8092242317664562,1
4078570507,3.863202530511178,0.7921705093056663,0.06853171733080907,0.7913001355235267,1
1475253860,3.8864670673466537,0.7747600412014888,0.03256690363721806,0.8183959379269853,1
507408948,3.1676353372665655,0.9134796747793617,0.0616477486903624,0.8874892498623934,0
1887391869,3.927793741489611,0.7513893987793651,0.0631804898860494,0.6687949899532935,1
2271625205,2.5933203830390736,0.766440367239043,0.059999384113642376,0.6454723449849582,1
965374588,2.554880868360779,0.9242164617495632,0.04604938377059589,0.8816572380811114,0
3817756969,3.6836952240454766,0.8917547146424825,0.059122904929506434,0.7673947821187078,0
2638195884,2.5653962550249907,0.9206972949684162,0.06799992867457921,0.7249521586007613,0
1342918881,3.5736817648321217,0.780736265938305,0.04622798191729742,0.858441695791414,0
3780474770,3.7260334265646686,0.7849235048110055,0.05120133820200261,0.6953858422776595,1
3451987935,3.777350298652304,0.8427633667302563,0.06146522506918597,0.880965247142536,0
1913137540,2.97128126794323,0.9289998172640559,0.05908794047465081,0.7726934761943741,1
2552403545,3.762174561822658,0.7555587382104226,0.034954150020092174,0.8745710321122591,0
1408459129,3.341784863596991,0.7881788421700293,0.04930934218083504,0.6274776568231454,1
1435458812,3.615258625888265,0.7395758941935386,0.05556085130031513,0.7538881128934662,1
120302531,3.1697584014244624,0.8618862554001052,0.03295320894769514,0.8876419049734686,1
3269817248,2.7716977526688806,0.7890820653940287,0.06497360770194,0.6607476647800807,1
3089864592,3.0964753741220976,0.8751170095014257,0.04220511902191913,0.6353558066439843,1
2487310337,3.258084587164838,0.7354605432668783,0.04104691678812733,0.7495624198407711,1
757841635,3.1100357708570954,0.9351502518241921,0.058019380336745315,0.6674604808204765,0
3124685216,3.357450873015143,0.8308862924615821,0.03319774628356395,0.6243583479607284,0
1504567355,3.2649862769700864,0.787564035911126,0.03926270764097271,0.8522896753509426,0
917478075,2.918351419382111,0.7343557310804082,0.046304650417318786,0.643549286934846,1
4200730595,2.7012520050262645,0.8572157970187562,0.042801973303733434,0.6544086366557355,1
1076669221,3.974897425897561,0.8418554402669433,0.06232560738761261,0.8186722632772567,1
35361997,3.4510961132751232,0.8134111825819235,0.03665876902114749,0.8286336639711901,1
2792123862,3.5794955472270065,0.8366409646484627,0.044266769559181206,0.8851153794394299,1
729409974,3.2425375967238277,0.8916330108092652,0.06735974639274164,0.7012685445020124,0
2022234550,3.0848335855089575,0.9161688482858367,0.030377367359861077,0.7821884599924995,0
3811992776,3.2171054361559754,0.8080588430593886,0.06010342306083942,0.846475289556245,0
1370689560,2.9879214622426735,0.8724457627556185,0.05464301548121864,0.6967846397889146,0
1456330745,2.7485629588808997,0.7847314937565919,0.05859893646537777,0.8609634030477661,1
1822951848,2.7752011722930674,0.8189828355336044,0.041226570893633865,0.6074794141390841,0
2679488719,2.7542336546314083,0.7365707657645503,0.055391214616456956,0.7683817402288313,1
3216059784,2.728502898089035,0.8022860111071697,0.051848719190407386,0.7030837991455885,0
2336103761,3.152829996235198,0.7929665388540521,0.06454726412321446,0.8110300745158465,1
2745806849,3.9658858632033525,0.881822245182191,0.034453712834817234,0.7828395308648919,0
484407471,2.7016388425905404,0.9154706090583514,0.031998805720988906,0.7790042650951725,0
2244817984,3.948234614404758,0.9487384519045368,0.05293925025060972,0.8960152016436962,0
2873642844,3.0646434281769492,0.734730154766523,0.05406601922520511,0.8156823625335234,0
1575607298,3.061209912223482,0.7503982492096845,0.06417440016592235,0.8181683238817821,1
1535619510,3.918764154668355,0.85841472271552,0.06782895454302429,0.7269026375300867,1
392298153,2.6114069556568404,0.855734413382752,0.05592081649593897,0.8478553460101541,1
697767252,3.3451271005233316,0.8424084316264523,0.0643036106474553,0.7788052090809525,1
1020895216,3.8062209669852374,0.832398278788374,0.05254912776176822,0.8497127970922047,1
2851326116,3.3672387143528315,0.948371905100802,0.03698746705969967,0.7283139769756377,1
1015606671,3.0996221177615357,0.9398317212519337,0.04814451058325079,0.8325523547227192,0
2612494960,3.924696002088904,0.8405412036066569,0.03474291747702732,0.7011507654208504,1
3837569170,2.671943936547329,0.8767130529245641,0.06653692121932228,0.6764172566034582,1
2250241541,3.6753105281850775,0.8029220842754774,0.05060722741318966,0.8793959572367511,1
309458262,2.837231918602221,0.839437380370682,0.06329320145662393,0.8546633868636868,0
1887609750,3.130810903543072,0.8883233092673986,0.040753934755972575,0.8972233463445466,1
2011105000,3.3750472436227743,0.8171157017419599,0.06979731342660841,0.7318903706793664,0
2989991144,3.9430888029108986,0.7339031891010549,0.03370401504793289,0.8900780266138169,1
966922205,3.128471850005476,0.8373352330469177,0.06451069593118874,0.7426724561695899,0
1673426087,2.686705583026464,0.7788658691955824,0.0308671239078045,0.6432050983089814,0
874182813,3.699448503035936,0.7262093374940152,0.06881657656675833,0.7593941417710204,0
3111749315,2.833721572327648,0.8249385050813529,0.06364241896515793,0.6333181973775023,1
2981650992,2.5079953435527207,0.7513446200728152,0.03007005237338425,0.6712916871824305,0
2868646577,3.5058343695578555,0.8245008131009928,0.045997573404434944,0.7351639894427985,0
1076292966,3.4365643578364256,0.7508182311172582,0.06139369580401922,0.6382480748278483,0
3178523011,3.415331557783158,0.835433139042612,0.05781177928000768,0.8473767383693576,1
3026826136,3.141558245294178,0.8500735006469616,0.057588593698436163,0.6670443683425182,0
2681700790,2.723716944775483,0.9202125088652203,0.0513383341517788,0.7703842528437045,0
2705135951,3.0217626453470094,0.7081064877018726,0.059547928848457124,0.7730640625892632,1
2471190055,3.260126727336929,0.9434994989325932,0.042802490895256215,0.730623539238958,1
1713082394,3.4999766624157362,0.8544777922128446,0.03971446367472177,0.7269870838681676,0
1064137671,3.2974522832226674,0.7071818340861097,0.05297458466848155,0.6590661066769183,1
1555011958,3.3517538505712063,0.9190230896599116,0.06182989906786528,0.8768017839020321,1
2319244455,3.320030237320486,0.8418470389285274,0.03303689933623015,0.8974417202459072,1
2549132949,3.0181324358507444,0.915536891749739,0.03439992144850354,0.8094087511325485,1
266786798,2.9745724255303214,0.8939432982403266,0.037079191247686084,0.7568711215198348,1
2969290139,2.7369196689242905,0.7322189551142482,0.05961499586586243,0.8676332930935642,1
3649006183,3.627417902986159,0.7075757966703169,0.030940916995498596,0.8340977296432105,0
1789848075,3.5042324140825447,0.8971237660163162,0.06929899966224076,0.8175931718416902,1
242507472,3.6550708397268297,0.8697056208407173,0.06211479325239326,0.7695868092615898,0
341126430,3.6677040215448895,0.763436654772436,0.06635048937640306,0.7626748254365098,0
2347300426,3.3957797320153835,0.8340848270386234,0.04644781173630486,0.7649058327953006,1
3410117516,2.8740452910792573,0.944410455724816,0.05351854077056248,0.7950277339873915,0
983723429,2.908033359656934,0.7695222342091006,0.03380282764163697,0.7863944189378933,0
591677398,2.6705593267353125,0.7862145592599705,0.04571130548442885,0.8155297742824721,0
48637796,3.9986205010103637,0.751182460503043,0.03981832357044331,0.8005174711602916,1
389515073,3.8843505716840836,0.7148303444361018,0.06848892693131267,0.7016747777281866,1
1217218860,3.9550279116907086,0.9250403732394465,0.06223173670042196,0.6700351230521486,0
1507364717,2.9194402849801073,0.8845250023299094,0.0623039938250852,0.7901460451201294,1
258584557,2.90408776496476,0.8378613465649403,0.05542100771717784,0.7647029801420778,1
2412169061,3.909400332646161,0.8706817164177518,0.05470899989454259,0.8927800969350376,0
1771110728,3.8723868155618826,0.8506516343431603,0.06183401598059663,0.6355917812884385,0
2289302255,3.699884703027971,0.8331723126405269,0.06320808994791113,0.6973316454487498,1
1711019885,3.241943518563671,0.7875558316298706,0.04183107968086531,0.6523444740752438,1
4177231986,3.8088999440972717,0.8587365460564216,0.04495362581656023,0.7435223225399716,1
712449289,2.7976934301838585,0.9396730632591846,0.06188604652483984,0.8604234725188856,0
1932226378,2.6328927877281227,0.8023707615039553,0.04816306472968926,0.8787372083125702,0
1411128597,3.56658520456985,0.7755904719091347,0.05550420156282158,0.6044934085910857,1
2888639899,3.879692836981384,0.7761693176635647,0.06030281070218313,0.8872838436389655,1
93383298,2.5408309425801923,0.9256965493801175,0.03494611754997792,0.7816469707055682,0
652569312,3.0162502281751338,0.885730461695919,0.04182217695528156,0.6353101548294762,1
1285705931,2.704638344041965,0.9238070540535064,0.045402760326202295,0.6386524544762859,1
3957450089,3.5737683601602144,0.8428931877815657,0.04647972432662377,0.7550201631098578,1
3879410099,3.0207685010109326,0.8406639736859594,0.06541951955002626,0.7557151672958502,1
215609545,3.8756934574780253,0.7334323337092864,0.0566974153960018,0.600292104235002,0
1977856470,2.561828470014358,0.7301246087339598,0.040409414387829815,0.7517005899964795,1
3040944221,3.955472775340893,0.7049455133629915,0.06400404072301771,0.8314588803892502,1
4055891394,3.682688307113628,0.9412824585951461,0.06076552286336702,0.8247102308850577,0
1709628483,2.682683117274288,0.8208625594529457,0.03513053798424409,0.6341910361427863,1
4032185540,3.8313535436183113,0.9095638721985302,0.04337347845147326,0.6852530277132615,1
2267934414,3.6537246721541723,0.935546178119358,0.060211089937973326,0.6752637581156358,0
1979892326,3.3612174688724785,0.7826308709653518,0.0641497353108611,0.7103961364415006,0
3941282769,3.3075943756673487,0.7469652994472589,0.05662940404888657,0.6520224754012787,0
837040360,2.659556654726481,0.842253893707266,0.03428925144992558,0.6464822059969036,1
423467554,3.346016770615928,0.8824234543972252,0.03006028923065164,0.8213288236551427,1
1015654311,2.777974935111799,0.8878417598976164,0.049761700101915884,0.6097504965628517,0
858132902,2.9077501384094244,0.8144693113355959,0.0306282974898402,0.8339116502360413,1
289507094,3.1388380511500906,0.9128621245124888,0.03328645222750756,0.7706062274482689,0
4103319645,3.9161727487831564,0.8110009287402635,0.049172833134367655,0.8080548314031648,0
3158448184,3.3935248017020974,0.859419769556358,0.03593276046959871,0.8078878634025428,0
2339520148,2.5854946936120613,0.8316448384109303,0.0581295260191224,0.8344208280800498,0
2485864737,3.4959435798064096,0.9083463623601445,0.03123726619998412,0.6461160910212256,0
1119031669,3.8077351670350366,0.7258396096402826,0.0437579456007992,0.6971423747013451,0
1416900510,2.6643402139093184,0.9112035493263315,0.046395560598129035,0.8894679688501177,0
